link_id,customer_id_1,customer_id_2,link_type,link_strength
CL00008369,6283,385,shared_address,0.831
CL00008370,13149,19600,shared_director,0.85
CL00008371,32171,41235,related_party,0.692
CL00008372,18502,26074,shared_beneficial_owner,0.484
CL00008373,12318,43176,shared_beneficial_owner,0.766
CL00008374,28614,37456,shared_phone,0.406
CL00008375,29321,15268,shared_address,0.587
CL00008376,27199,43187,shared_director,0.513
CL00008377,5180,47333,shared_director,0.699
CL00008378,5135,6077,shared_beneficial_owner,0.417
CL00008379,21608,4734,shared_phone,0.582
CL00008380,21732,19581,shared_director,0.402
CL00008381,26007,9432,shared_director,0.912
CL00008382,45464,22068,shared_phone,0.604
CL00008383,13244,16817,shared_phone,0.689
CL00008384,26959,224,shared_director,0.928
CL00008385,18369,9843,shared_address,0.663
CL00008386,21426,33640,shared_director,0.758
CL00008387,11988,522,shared_phone,0.466
CL00008388,35950,595,related_party,0.646
CL00008389,35544,35424,shared_beneficial_owner,0.961
CL00008390,46216,48790,shared_address,0.738
CL00008391,3212,5634,shared_phone,0.564
CL00008392,46128,33113,shared_director,0.545
CL00008393,41264,35249,shared_phone,0.609
CL00008394,24160,8730,related_party,0.937
CL00008395,31892,15689,shared_beneficial_owner,0.535
CL00008396,47889,46907,shared_director,1.0
CL00008397,46443,29028,shared_director,0.884
CL00008398,19133,27165,shared_phone,0.492
CL00008399,43645,10022,shared_beneficial_owner,0.918
CL00008400,43579,38266,shared_address,0.409
CL00008401,46125,38528,shared_address,0.564
CL00008402,27508,15419,shared_director,0.534
CL00008403,39184,22629,related_party,0.655
CL00008404,37135,38244,shared_address,0.774
CL00008405,12152,7887,shared_address,0.509
CL00008406,5875,34963,shared_beneficial_owner,0.698
CL00008407,2646,44860,related_party,0.674
CL00008408,21803,40780,shared_phone,0.683
CL00008409,18471,19252,shared_beneficial_owner,0.841
CL00008410,37096,9410,shared_director,0.865
CL00008411,25076,32242,shared_director,0.798
CL00008412,16575,21065,shared_beneficial_owner,0.626
CL00008413,46216,16746,shared_director,0.621
CL00008414,21744,14659,shared_phone,0.834
CL00008415,33309,19302,shared_director,0.852
CL00008416,49259,41177,shared_beneficial_owner,0.525
CL00008417,35065,34382,shared_beneficial_owner,0.491
CL00008418,12801,24634,related_party,0.887
CL00008419,47299,16854,shared_director,0.723
CL00008420,377,3711,shared_phone,0.48
CL00008421,33041,13841,shared_phone,0.69
CL00008422,24381,32017,shared_director,0.479
CL00008423,38178,19157,shared_address,0.43
CL00008424,1435,19125,shared_beneficial_owner,0.463
CL00008425,3976,31526,related_party,0.474
CL00008426,41833,30445,shared_address,0.972
CL00008427,23781,29895,shared_director,0.416
CL00008428,33023,19271,shared_beneficial_owner,0.895
CL00008429,45999,26662,shared_address,0.477
CL00008430,42832,29689,shared_beneficial_owner,0.477
CL00008431,18193,28031,shared_director,0.814
CL00008432,1436,48012,shared_phone,0.472
CL00008433,27721,18895,shared_beneficial_owner,0.697
CL00008434,27441,12036,shared_phone,0.874
CL00008435,14504,22906,related_party,0.915
CL00008436,45440,31265,shared_beneficial_owner,0.497
CL00008437,35143,49829,shared_director,0.758
CL00008438,12974,27377,shared_address,0.546
CL00008439,47162,11288,shared_phone,0.835
CL00008440,14437,43401,shared_beneficial_owner,0.427
CL00008441,12872,16342,shared_phone,0.444
CL00008442,27277,10818,shared_address,0.734
CL00008443,7474,30495,shared_beneficial_owner,0.97
CL00008444,15934,3080,shared_director,0.837
CL00008445,2946,13762,shared_address,0.866
CL00008446,46232,30417,shared_beneficial_owner,0.613
CL00008447,12910,22408,shared_director,0.898
CL00008448,24898,24396,shared_phone,0.895
CL00008449,43413,18314,shared_address,0.923
CL00008450,17802,38080,shared_director,0.662
CL00008451,32575,24506,shared_director,0.698
CL00008452,45548,42886,shared_phone,0.549
CL00008453,23609,32337,shared_phone,0.906
CL00008454,21840,7578,shared_address,0.599
CL00008455,18478,3077,shared_beneficial_owner,0.589
CL00008456,40628,47304,shared_director,0.608
CL00008457,42656,9488,shared_phone,0.471
CL00008458,13137,23700,shared_address,0.428
CL00008459,46672,37029,shared_address,0.806
CL00008460,8608,25395,shared_beneficial_owner,0.837
CL00008461,40363,42033,shared_director,0.866
CL00008462,31415,46436,shared_address,0.888
CL00008463,48647,11112,shared_director,0.485
CL00008464,5066,22376,shared_beneficial_owner,0.539
CL00008465,25798,6334,shared_director,0.441
CL00008466,31473,22802,shared_address,0.889
CL00008467,17712,46038,related_party,0.721
CL00008468,7862,39229,shared_director,0.671
CL00008469,12121,49723,shared_beneficial_owner,0.755
CL00008470,7553,24257,shared_address,0.967
CL00008471,20209,7017,shared_address,0.514
CL00008472,7713,20599,shared_beneficial_owner,0.852
CL00008473,10116,5426,shared_address,0.431
CL00008474,33500,11221,shared_address,0.854
CL00008475,3344,19240,shared_address,0.605
CL00008476,2934,23001,shared_director,0.615
CL00008477,13862,48147,shared_director,0.896
CL00008478,28180,33919,shared_beneficial_owner,0.488
CL00008479,6451,34947,shared_beneficial_owner,0.529
CL00008480,10125,45184,related_party,0.764
CL00008481,30147,48600,related_party,0.861
CL00008482,37927,34549,shared_beneficial_owner,0.643
CL00008483,44700,19850,shared_phone,0.914
CL00008484,15235,47993,shared_director,0.908
CL00008485,49503,38080,shared_address,0.862
CL00008486,14339,39587,related_party,0.697
CL00008487,25959,10262,shared_beneficial_owner,0.638
CL00008488,13379,30302,shared_director,0.562
CL00008489,4485,7137,shared_address,0.94
CL00008490,12731,14654,shared_address,0.914
CL00008491,1749,5446,related_party,0.912
CL00008492,13887,36658,shared_director,0.84
CL00008493,27959,47122,shared_phone,0.475
CL00008494,43432,6729,related_party,0.522
CL00008495,33508,11875,shared_beneficial_owner,0.907
CL00008496,20750,48408,shared_address,0.424
CL00008497,33872,36821,shared_director,0.602
CL00008498,17712,14180,shared_director,0.568
CL00008499,47945,45349,shared_director,0.772
CL00008500,21685,30856,shared_director,0.507
CL00008501,27267,14831,related_party,0.673
CL00008502,27716,18258,shared_address,0.473
CL00008503,35501,107,shared_beneficial_owner,0.803
CL00008504,388,23412,related_party,0.807
CL00008505,39016,43955,shared_address,0.976
CL00008506,43250,34422,shared_beneficial_owner,0.919
CL00008507,4607,21165,shared_director,0.634
CL00008508,36096,38412,shared_phone,0.719
CL00008509,11917,1145,shared_director,0.451
CL00008510,22780,16678,shared_director,0.839
CL00008511,30560,11578,shared_address,0.936
CL00008512,36286,48436,shared_phone,0.419
CL00008513,1644,34355,shared_phone,0.503
CL00008514,14989,34831,shared_beneficial_owner,0.495
CL00008515,21714,40164,shared_director,0.805
CL00008516,44862,22133,shared_director,0.507
CL00008517,13825,21381,shared_phone,0.684
CL00008518,28309,12816,shared_phone,0.586
CL00008519,30079,29498,shared_beneficial_owner,0.559
CL00008520,18533,46065,shared_address,0.786
CL00008521,40440,6178,shared_director,0.651
CL00008522,19281,34035,shared_beneficial_owner,0.618
CL00008523,48630,28969,shared_director,0.843
CL00008524,18910,43846,shared_director,0.771
CL00008525,26051,39796,shared_director,0.71
CL00008526,18836,32480,shared_director,0.607
CL00008527,14736,28153,shared_phone,0.407
CL00008528,9189,31141,shared_director,0.463
CL00008529,46299,13883,shared_phone,0.828
CL00008530,35810,1587,shared_beneficial_owner,0.499
CL00008531,35182,15568,shared_phone,0.975
CL00008532,46000,30066,shared_address,0.492
CL00008533,49821,22133,shared_phone,0.61
CL00008534,220,24576,shared_phone,0.829
CL00008535,31916,24580,related_party,0.673
CL00008536,49615,25170,shared_beneficial_owner,0.65
CL00008537,41239,46905,shared_beneficial_owner,0.5
CL00008538,3802,20288,shared_phone,0.945
CL00008539,15289,7901,shared_director,0.545
CL00008540,20599,14745,shared_director,0.82
CL00008541,9176,1355,shared_phone,0.656
CL00008542,22662,37790,shared_phone,0.708
CL00008543,29536,25011,shared_director,0.856
CL00008544,17810,617,shared_phone,0.415
CL00008545,25732,27696,shared_director,0.475
CL00008546,42903,47755,shared_address,0.893
CL00008547,22545,3110,shared_beneficial_owner,0.927
CL00008548,22093,31462,shared_phone,0.847
CL00008549,2671,10563,shared_address,0.528
CL00008550,40304,7542,shared_phone,0.797
CL00008551,43753,48398,shared_address,0.575
CL00008552,7146,2156,related_party,0.914
CL00008553,18663,25993,shared_phone,0.813
CL00008554,9838,44801,shared_director,0.451
CL00008555,45011,7474,shared_phone,0.679
CL00008556,31390,33667,shared_address,0.752
CL00008557,18921,36044,related_party,0.498
CL00008558,4217,14242,shared_phone,0.948
CL00008559,24218,23997,shared_director,0.854
CL00008560,10886,27692,shared_address,0.842
CL00008561,23711,14831,shared_address,0.528
CL00008562,46511,25076,shared_address,0.567
CL00008563,48792,28884,shared_beneficial_owner,0.757
CL00008564,8147,1700,shared_beneficial_owner,0.579
CL00008565,7441,35402,shared_director,0.466
CL00008566,11155,23597,shared_address,0.981
CL00008567,40310,39523,shared_director,0.56
CL00008568,37531,41066,shared_director,0.716
CL00008569,41299,33654,related_party,0.696
CL00008570,45973,46042,shared_phone,0.608
CL00008571,12635,8684,shared_phone,0.803
CL00008572,17567,264,shared_beneficial_owner,0.458
CL00008573,46375,11068,shared_address,0.971
CL00008574,47492,38577,shared_director,0.962
CL00008575,28561,26232,shared_director,0.835
CL00008576,25702,39695,shared_phone,0.793
CL00008577,20362,43331,shared_beneficial_owner,0.935
CL00008578,32414,25239,shared_director,0.553
CL00008579,16607,6846,shared_director,0.851
CL00008580,39466,15452,shared_director,0.986
CL00008581,33872,16923,shared_director,0.754
CL00008582,15820,12390,shared_phone,0.949
CL00008583,37977,26729,shared_beneficial_owner,0.637
CL00008584,10239,32412,shared_director,0.902
CL00008585,38188,44542,shared_beneficial_owner,0.67
CL00008586,44771,11149,shared_beneficial_owner,0.7
CL00008587,5634,36544,shared_director,0.471
CL00008588,19881,8963,related_party,0.601
CL00008589,40796,11663,shared_director,0.979
CL00008590,37808,48803,shared_beneficial_owner,0.686
CL00008591,46623,13015,shared_beneficial_owner,0.509
CL00008592,7116,8255,shared_phone,0.551
CL00008593,5525,3211,related_party,0.709
CL00008594,11640,9401,shared_director,0.918
CL00008595,25848,33401,shared_beneficial_owner,0.841
CL00008596,37097,28830,shared_director,0.95
CL00008597,4135,38334,shared_beneficial_owner,0.958
CL00008598,23165,40357,shared_director,0.624
CL00008599,41558,7333,shared_phone,0.567
CL00008600,20328,22377,shared_address,0.931
CL00008601,34093,221,shared_beneficial_owner,0.918
CL00008602,14243,14100,shared_director,0.903
CL00008603,16773,8180,shared_address,0.612
CL00008604,23136,37980,shared_director,0.645
CL00008605,6121,33521,shared_phone,0.89
CL00008606,8200,45138,shared_beneficial_owner,0.761
CL00008607,17815,45319,shared_beneficial_owner,0.593
CL00008608,7400,23145,shared_beneficial_owner,0.972
CL00008609,14074,25236,shared_director,0.647
CL00008610,28033,10923,shared_director,0.422
CL00008611,30160,10262,shared_director,0.505
CL00008612,32804,22085,shared_beneficial_owner,0.915
CL00008613,20443,1317,shared_beneficial_owner,0.716
CL00008614,44775,19576,shared_address,0.491
CL00008615,34584,44394,related_party,0.444
CL00008616,49322,41739,related_party,0.438
CL00008617,22264,13320,shared_director,0.948
CL00008618,35470,39635,related_party,0.921
CL00008619,5478,19324,shared_address,0.683
CL00008620,2929,22191,shared_director,0.907
CL00008621,6099,45132,related_party,0.868
CL00008622,8100,6178,shared_address,0.518
CL00008623,3944,9143,shared_director,0.722
CL00008624,41806,15066,shared_beneficial_owner,0.864
CL00008625,1523,37735,shared_director,0.999
CL00008626,13852,49491,shared_address,0.41
CL00008627,41355,9660,shared_address,0.927
CL00008628,40702,5784,shared_director,0.677
CL00008629,6327,10366,shared_phone,0.566
CL00008630,47630,7820,shared_phone,0.864
CL00008631,33041,19200,shared_address,0.733
CL00008632,7603,42680,shared_address,0.905
CL00008633,40281,34003,shared_director,0.493
CL00008634,47268,21131,shared_address,0.745
CL00008635,27269,3609,shared_phone,0.928
CL00008636,30595,30572,shared_phone,0.931
CL00008637,11389,2605,shared_address,0.706
CL00008638,12166,44445,related_party,0.592
CL00008639,13122,47275,shared_address,0.752
CL00008640,49463,34818,shared_phone,0.405
CL00008641,12291,6524,shared_director,0.55
CL00008642,7510,4377,shared_beneficial_owner,0.511
CL00008643,14715,41576,shared_director,0.612
CL00008644,18750,38999,shared_phone,0.987
CL00008645,42520,46452,shared_phone,0.515
CL00008646,4967,8787,shared_address,0.711
CL00008647,3804,45700,shared_director,0.877
CL00008648,27429,37123,shared_address,0.876
CL00008649,46521,39932,shared_beneficial_owner,0.463
CL00008650,49161,23746,shared_director,0.45
CL00008651,5498,33778,shared_director,0.482
CL00008652,7436,13834,shared_address,0.504
CL00008653,33406,10194,shared_beneficial_owner,0.94
CL00008654,14069,41299,shared_address,0.407
CL00008655,29082,15240,shared_phone,0.428
CL00008656,42526,18049,shared_address,0.963
CL00008657,42873,16894,shared_address,0.795
CL00008658,42275,35978,shared_phone,0.542
CL00008659,3496,47712,shared_address,0.849
CL00008660,36216,15393,shared_address,0.711
CL00008661,2374,7236,shared_beneficial_owner,0.419
CL00008662,31179,5685,shared_beneficial_owner,0.56
CL00008663,11084,42458,related_party,0.437
CL00008664,13439,21320,shared_phone,0.887
CL00008665,20979,30191,shared_beneficial_owner,0.446
CL00008666,16207,35064,shared_phone,0.64
CL00008667,10121,38107,shared_beneficial_owner,0.49
CL00008668,30054,26474,shared_director,0.632
CL00008669,18764,34593,shared_beneficial_owner,0.884
CL00008670,26690,21456,shared_director,0.734
CL00008671,40163,29708,shared_address,0.676
CL00008672,14500,43900,shared_beneficial_owner,0.987
CL00008673,35438,34199,shared_beneficial_owner,0.785
CL00008674,14402,29898,shared_address,0.479
CL00008675,7449,32337,shared_address,0.415
CL00008676,17450,8709,shared_address,0.613
CL00008677,45714,23043,shared_beneficial_owner,0.971
CL00008678,3961,25888,shared_beneficial_owner,0.909
CL00008679,24613,47153,shared_address,0.623
CL00008680,43606,22514,shared_address,0.47
CL00008681,16177,27846,shared_beneficial_owner,0.424
CL00008682,38040,28394,shared_director,0.841
CL00008683,26100,19891,related_party,0.812
CL00008684,48818,23827,shared_director,0.962
CL00008685,44899,5371,shared_phone,0.913
CL00008686,49881,13850,shared_director,0.556
CL00008687,43393,40107,shared_director,0.984
CL00008688,42836,2374,related_party,0.984
CL00008689,46021,48396,shared_director,0.599
CL00008690,12434,18053,shared_director,0.625
CL00008691,30508,3124,shared_address,0.43
CL00008692,17111,8530,shared_address,0.517
CL00008693,2686,24370,shared_address,0.918
CL00008694,19434,26208,shared_beneficial_owner,0.922
CL00008695,9181,19119,shared_phone,0.426
CL00008696,36718,45788,shared_beneficial_owner,0.999
CL00008697,10680,1518,shared_address,0.579
CL00008698,37562,45838,shared_address,0.474
CL00008699,25902,8977,shared_director,0.435
CL00008700,36895,13079,shared_address,0.98
CL00008701,13874,6122,shared_address,0.688
CL00008702,31179,33546,shared_director,0.566
CL00008703,42635,6952,shared_address,0.899
CL00008704,13901,28543,shared_director,0.887
CL00008705,47439,29536,shared_beneficial_owner,0.696
CL00008706,28694,37661,shared_beneficial_owner,0.924
CL00008707,42121,41465,related_party,0.796
CL00008708,28679,14180,shared_director,0.44
CL00008709,37652,30945,shared_beneficial_owner,0.747
CL00008710,41988,43410,shared_beneficial_owner,0.525
CL00008711,48526,13618,shared_beneficial_owner,0.858
CL00008712,25091,39414,shared_director,0.986
CL00008713,25350,8005,shared_director,0.619
CL00008714,44682,33602,shared_director,0.544
CL00008715,20241,41808,shared_address,0.94
CL00008716,42465,32874,shared_beneficial_owner,0.694
CL00008717,30735,4183,shared_beneficial_owner,0.87
CL00008718,26454,39462,shared_director,0.514
CL00008719,12086,15336,shared_beneficial_owner,0.465
CL00008720,24903,6585,shared_beneficial_owner,0.634
CL00008721,3845,6591,shared_director,0.758
CL00008722,6902,26162,shared_beneficial_owner,0.756
CL00008723,43684,6457,shared_address,0.402
CL00008724,44336,25711,related_party,0.566
CL00008725,37976,13051,shared_address,0.797
CL00008726,22567,10060,shared_beneficial_owner,0.47
CL00008727,29344,13713,shared_address,0.933
CL00008728,31677,21448,shared_phone,0.719
CL00008729,18044,44476,shared_director,0.478
CL00008730,25129,43642,shared_address,0.717
CL00008731,39658,28454,shared_director,0.707
CL00008732,45634,23008,shared_director,0.612
CL00008733,10072,41561,related_party,0.823
CL00008734,38897,23997,shared_beneficial_owner,0.572
CL00008735,6765,31183,shared_director,0.975
CL00008736,30499,13262,shared_director,0.883
CL00008737,22858,45315,shared_beneficial_owner,0.863
CL00008738,39496,26026,related_party,0.518
CL00008739,38627,29658,shared_director,0.673
