tbml_id,customer_id,invoice_value,declared_value,invoice_deviation_ratio,over_invoicing_flag,under_invoicing_flag,trade_goods_category,origin_country,destination_country,high_risk_country_flag
TBML00004711,29925,100000.0,50441.44,0.504414,0,1,Fuel,United Arab Emirates,Kenya,1
TBML00004712,18484,250000.0,289320.59,1.157282,0,0,Electronics,Mauritius,United Kingdom,1
TBML00004713,35334,50000.0,28388.45,0.567769,0,1,Machinery,United Kingdom,China,1
TBML00004714,16607,250000.0,207960.85,0.831843,0,0,Chemicals,China,United Kingdom,1
TBML00004715,34924,250000.0,332040.08,1.32816,1,0,Electronics,China,United Arab Emirates,1
TBML00004716,20207,25000.0,30438.98,1.217559,1,0,Fuel,Zimbabwe,United Arab Emirates,1
TBML00004717,3344,250000.0,288063.4,1.152254,0,0,Vehicles,China,Botswana,1
TBML00004718,10371,100000.0,103518.92,1.035189,0,0,Vehicles,United Arab Emirates,United Arab Emirates,1
TBML00004719,22801,25000.0,26531.78,1.061271,0,0,Chemicals,Zimbabwe,China,1
TBML00004720,12707,10000.0,11564.26,1.156426,0,0,Chemicals,United Arab Emirates,Botswana,1
TBML00004721,49023,250000.0,205900.05,0.8236,0,0,Vehicles,Zimbabwe,Botswana,0
TBML00004722,14752,100000.0,96207.63,0.962076,0,0,Machinery,Mauritius,Mauritius,1
TBML00004723,10656,50000.0,65407.38,1.308148,1,0,Electronics,China,United Kingdom,1
TBML00004724,32190,10000.0,7654.82,0.765482,0,1,Electronics,South Africa,Mauritius,1
TBML00004725,15350,10000.0,5044.97,0.504497,0,1,Vehicles,South Africa,Kenya,0
TBML00004726,28162,250000.0,371415.76,1.485663,1,0,Electronics,Mauritius,United Kingdom,1
TBML00004727,24173,250000.0,229803.26,0.919213,0,0,Fuel,United Kingdom,United Kingdom,1
TBML00004728,14385,50000.0,68239.53,1.364791,1,0,Vehicles,China,Mozambique,1
TBML00004729,48877,25000.0,35867.0,1.43468,1,0,Electronics,China,United Kingdom,1
TBML00004730,46152,100000.0,77117.27,0.771173,0,1,Textiles,United Kingdom,United Kingdom,1
TBML00004731,39160,100000.0,55647.14,0.556471,0,1,Vehicles,China,Mauritius,1
TBML00004732,39500,100000.0,147951.09,1.479511,1,0,Vehicles,United Arab Emirates,United Arab Emirates,1
TBML00004733,42680,250000.0,300453.13,1.201813,1,0,Vehicles,China,United Kingdom,1
TBML00004734,27993,10000.0,6300.09,0.630009,0,1,Electronics,United Kingdom,Kenya,1
TBML00004735,48465,10000.0,13187.4,1.31874,1,0,Chemicals,Zimbabwe,Mozambique,0
TBML00004736,39451,100000.0,113823.46,1.138235,0,0,Textiles,United Kingdom,United Arab Emirates,1
TBML00004737,44318,250000.0,181470.35,0.725881,0,1,Chemicals,United Arab Emirates,United Kingdom,1
TBML00004738,17824,10000.0,6476.16,0.647616,0,1,Electronics,United Kingdom,China,1
TBML00004739,47877,25000.0,21731.55,0.869262,0,0,Fuel,South Africa,Mozambique,0
TBML00004740,2489,100000.0,84177.64,0.841776,0,0,Fuel,South Africa,United Arab Emirates,1
TBML00004741,18044,25000.0,30195.37,1.207815,1,0,Chemicals,South Africa,United Arab Emirates,1
TBML00004742,23927,250000.0,216045.5,0.864182,0,0,Electronics,South Africa,China,1
TBML00004743,35508,100000.0,132684.65,1.326846,1,0,Textiles,China,Mauritius,1
TBML00004744,26296,50000.0,54014.13,1.080283,0,0,Fuel,South Africa,United Kingdom,1
TBML00004745,7799,250000.0,171631.52,0.686526,0,1,Electronics,India,United Arab Emirates,1
TBML00004746,46338,50000.0,46854.38,0.937088,0,0,Chemicals,Mauritius,Kenya,1
TBML00004747,30515,50000.0,54641.08,1.092822,0,0,Chemicals,Zimbabwe,Kenya,0
TBML00004748,17837,10000.0,12784.63,1.278463,1,0,Electronics,South Africa,Botswana,0
TBML00004749,23590,10000.0,13071.13,1.307113,1,0,Textiles,Mauritius,United Kingdom,1
TBML00004750,13118,250000.0,132163.06,0.528652,0,1,Fuel,South Africa,Botswana,0
TBML00004751,24336,10000.0,12904.91,1.290491,1,0,Vehicles,South Africa,Botswana,0
TBML00004752,28115,50000.0,33996.31,0.679926,0,1,Vehicles,Mauritius,Botswana,1
TBML00004753,23345,100000.0,96554.18,0.965542,0,0,Vehicles,China,Mauritius,1
TBML00004754,37839,100000.0,123220.51,1.232205,1,0,Chemicals,Zimbabwe,Mozambique,0
TBML00004755,34376,10000.0,6664.51,0.666451,0,1,Electronics,India,Botswana,0
TBML00004756,31462,100000.0,116823.76,1.168238,0,0,Electronics,China,United Arab Emirates,1
TBML00004757,18782,25000.0,22881.73,0.915269,0,0,Electronics,United Kingdom,Kenya,1
TBML00004758,6042,10000.0,8501.83,0.850183,0,0,Vehicles,United Arab Emirates,Mozambique,1
TBML00004759,80,25000.0,14999.71,0.599988,0,1,Chemicals,United Arab Emirates,Kenya,1
TBML00004760,49543,250000.0,374935.75,1.499743,1,0,Fuel,United Kingdom,United Kingdom,1
TBML00004761,4547,100000.0,122468.63,1.224686,1,0,Fuel,South Africa,Kenya,0
TBML00004762,37081,250000.0,291139.18,1.164557,0,0,Vehicles,China,Botswana,1
TBML00004763,3129,250000.0,240187.11,0.960748,0,0,Fuel,United Arab Emirates,China,1
TBML00004764,11109,50000.0,29864.04,0.597281,0,1,Chemicals,Mauritius,United Arab Emirates,1
TBML00004765,20676,100000.0,106853.2,1.068532,0,0,Chemicals,Mauritius,United Arab Emirates,1
TBML00004766,2979,250000.0,328453.54,1.313814,1,0,Electronics,United Kingdom,Botswana,1
TBML00004767,23530,50000.0,45689.82,0.913796,0,0,Machinery,South Africa,Mozambique,0
TBML00004768,5661,250000.0,305937.85,1.223751,1,0,Textiles,South Africa,Mauritius,1
TBML00004769,46562,50000.0,64729.57,1.294591,1,0,Chemicals,United Arab Emirates,United Kingdom,1
TBML00004770,31035,50000.0,35509.76,0.710195,0,1,Machinery,China,United Kingdom,1
TBML00004771,49434,250000.0,249962.91,0.999852,0,0,Fuel,United Kingdom,Botswana,1
TBML00004772,40673,100000.0,70637.44,0.706374,0,1,Machinery,Mauritius,China,1
TBML00004773,29995,50000.0,28459.38,0.569188,0,1,Textiles,United Arab Emirates,Kenya,1
TBML00004774,23014,25000.0,14031.94,0.561278,0,1,Vehicles,United Arab Emirates,United Kingdom,1
TBML00004775,45512,250000.0,338660.3,1.354641,1,0,Fuel,United Arab Emirates,United Kingdom,1
TBML00004776,25062,250000.0,297246.27,1.188985,0,0,Electronics,Zimbabwe,Mozambique,0
TBML00004777,38869,50000.0,26542.12,0.530842,0,1,Electronics,South Africa,Mauritius,1
TBML00004778,20540,50000.0,30984.29,0.619686,0,1,Chemicals,United Kingdom,Botswana,1
TBML00004779,35709,250000.0,173423.82,0.693695,0,1,Chemicals,India,China,1
TBML00004780,41085,250000.0,189495.04,0.75798,0,1,Electronics,United Arab Emirates,Mauritius,1
TBML00004781,30475,25000.0,26911.68,1.076467,0,0,Machinery,China,China,1
TBML00004782,29003,25000.0,16729.35,0.669174,0,1,Machinery,India,Mauritius,1
TBML00004783,38436,100000.0,99153.17,0.991532,0,0,Machinery,India,United Arab Emirates,1
TBML00004784,31893,100000.0,103733.42,1.037334,0,0,Electronics,Zimbabwe,China,1
TBML00004785,42095,50000.0,59345.45,1.186909,0,0,Textiles,United Kingdom,United Arab Emirates,1
TBML00004786,33109,50000.0,47696.81,0.953936,0,0,Vehicles,Zimbabwe,Mozambique,0
TBML00004787,1004,50000.0,73935.22,1.478704,1,0,Fuel,United Arab Emirates,China,1
TBML00004788,42471,100000.0,51741.88,0.517419,0,1,Chemicals,Zimbabwe,China,1
TBML00004789,10992,25000.0,34299.56,1.371982,1,0,Chemicals,United Kingdom,United Arab Emirates,1
TBML00004790,39658,10000.0,13174.94,1.317494,1,0,Chemicals,South Africa,Mauritius,1
TBML00004791,27074,100000.0,56743.95,0.56744,0,1,Textiles,United Arab Emirates,United Arab Emirates,1
TBML00004792,29788,10000.0,13210.21,1.321021,1,0,Vehicles,South Africa,Mozambique,0
TBML00004793,21572,250000.0,345734.24,1.382937,1,0,Fuel,India,United Kingdom,1
TBML00004794,34849,10000.0,10811.2,1.08112,0,0,Vehicles,United Arab Emirates,Mozambique,1
TBML00004795,7948,100000.0,143025.57,1.430256,1,0,Fuel,Mauritius,China,1
TBML00004796,8022,100000.0,90452.7,0.904527,0,0,Vehicles,India,Botswana,0
TBML00004797,6193,100000.0,114733.34,1.147333,0,0,Fuel,Mauritius,Botswana,1
TBML00004798,44718,25000.0,20601.92,0.824077,0,0,Machinery,South Africa,United Arab Emirates,1
TBML00004799,42582,25000.0,24862.76,0.99451,0,0,Textiles,South Africa,United Kingdom,1
TBML00004800,385,250000.0,292674.29,1.170697,0,0,Electronics,China,Mauritius,1
TBML00004801,11117,100000.0,93710.74,0.937107,0,0,Machinery,China,Mozambique,1
TBML00004802,28554,10000.0,11763.06,1.176306,0,0,Machinery,India,United Arab Emirates,1
TBML00004803,42262,100000.0,139122.47,1.391225,1,0,Electronics,United Arab Emirates,Botswana,1
TBML00004804,48311,250000.0,342355.31,1.369421,1,0,Fuel,Zimbabwe,China,1
TBML00004805,46967,10000.0,11334.32,1.133432,0,0,Fuel,United Arab Emirates,Kenya,1
TBML00004806,20053,100000.0,92440.92,0.924409,0,0,Machinery,China,Mauritius,1
TBML00004807,25193,250000.0,334446.3,1.337785,1,0,Electronics,United Arab Emirates,Mauritius,1
TBML00004808,19421,25000.0,23747.25,0.94989,0,0,Machinery,South Africa,United Kingdom,1
TBML00004809,11991,250000.0,358619.28,1.434477,1,0,Vehicles,United Arab Emirates,Botswana,1
TBML00004810,28083,250000.0,212304.04,0.849216,0,0,Electronics,United Kingdom,Mauritius,1
TBML00004811,48209,25000.0,20014.01,0.800561,0,0,Electronics,Zimbabwe,United Kingdom,1
TBML00004812,46076,25000.0,26537.14,1.061486,0,0,Chemicals,South Africa,Mauritius,1
TBML00004813,35936,10000.0,9974.12,0.997412,0,0,Textiles,United Kingdom,Botswana,1
TBML00004814,38055,10000.0,9988.62,0.998862,0,0,Chemicals,Mauritius,Kenya,1
TBML00004815,24733,250000.0,169796.13,0.679185,0,1,Electronics,Mauritius,United Arab Emirates,1
TBML00004816,48890,50000.0,31031.62,0.620632,0,1,Machinery,United Kingdom,United Kingdom,1
TBML00004817,16971,50000.0,51926.7,1.038534,0,0,Electronics,United Arab Emirates,Mauritius,1
TBML00004818,35508,10000.0,13808.8,1.38088,1,0,Machinery,India,Botswana,0
TBML00004819,19156,250000.0,145458.11,0.581832,0,1,Electronics,United Arab Emirates,United Kingdom,1
TBML00004820,42975,100000.0,130921.94,1.309219,1,0,Fuel,Mauritius,Botswana,1
TBML00004821,10114,100000.0,57355.81,0.573558,0,1,Fuel,United Arab Emirates,United Kingdom,1
TBML00004822,26011,25000.0,37485.15,1.499406,1,0,Electronics,South Africa,Kenya,0
TBML00004823,33291,100000.0,58804.5,0.588045,0,1,Electronics,China,Kenya,1
TBML00004824,21707,10000.0,7437.37,0.743737,0,1,Fuel,India,Kenya,0
TBML00004825,34574,100000.0,141306.61,1.413066,1,0,Chemicals,China,Mozambique,1
TBML00004826,37189,10000.0,9089.03,0.908903,0,0,Electronics,Mauritius,Mauritius,1
TBML00004827,20808,100000.0,145114.84,1.451148,1,0,Textiles,United Kingdom,United Arab Emirates,1
TBML00004828,4997,100000.0,144680.54,1.446805,1,0,Fuel,United Kingdom,United Kingdom,1
TBML00004829,27138,50000.0,50806.82,1.016136,0,0,Chemicals,United Kingdom,China,1
TBML00004830,19566,25000.0,28998.12,1.159925,0,0,Chemicals,China,Mozambique,1
TBML00004831,36461,100000.0,77612.87,0.776129,0,1,Electronics,United Kingdom,Kenya,1
TBML00004832,35724,25000.0,35902.3,1.436092,1,0,Vehicles,Zimbabwe,China,1
TBML00004833,46152,250000.0,365729.95,1.46292,1,0,Electronics,United Kingdom,Kenya,1
TBML00004834,33910,10000.0,11950.2,1.19502,0,0,Machinery,Mauritius,United Arab Emirates,1
TBML00004835,17588,50000.0,50916.54,1.018331,0,0,Machinery,United Arab Emirates,Mauritius,1
TBML00004836,38227,25000.0,27504.84,1.100194,0,0,Electronics,South Africa,United Kingdom,1
TBML00004837,37062,250000.0,218413.35,0.873653,0,0,Machinery,Mauritius,Botswana,1
TBML00004838,13244,10000.0,6815.84,0.681584,0,1,Fuel,United Arab Emirates,United Kingdom,1
TBML00004839,25104,10000.0,10920.66,1.092066,0,0,Machinery,China,United Kingdom,1
TBML00004840,39256,10000.0,6913.81,0.691381,0,1,Textiles,United Kingdom,United Kingdom,1
TBML00004841,31639,100000.0,74371.06,0.743711,0,1,Electronics,South Africa,Botswana,0
TBML00004842,31575,100000.0,52399.85,0.523999,0,1,Electronics,United Arab Emirates,United Kingdom,1
TBML00004843,15449,250000.0,217644.51,0.870578,0,0,Electronics,South Africa,Kenya,0
TBML00004844,12677,25000.0,14794.22,0.591769,0,1,Machinery,India,United Kingdom,1
TBML00004845,18193,50000.0,48002.3,0.960046,0,0,Fuel,United Arab Emirates,Kenya,1
TBML00004846,17262,250000.0,266051.51,1.064206,0,0,Chemicals,China,China,1
TBML00004847,16323,100000.0,90165.23,0.901652,0,0,Electronics,Zimbabwe,Mauritius,1
TBML00004848,45726,100000.0,102796.01,1.02796,0,0,Fuel,United Kingdom,China,1
TBML00004849,3650,100000.0,76249.8,0.762498,0,1,Textiles,Zimbabwe,Mauritius,1
TBML00004850,45296,25000.0,35296.53,1.411861,1,0,Electronics,Mauritius,China,1
TBML00004851,13268,10000.0,6940.67,0.694067,0,1,Textiles,Zimbabwe,United Arab Emirates,1
TBML00004852,36778,50000.0,60577.31,1.211546,1,0,Chemicals,India,United Arab Emirates,1
TBML00004853,39242,50000.0,57025.68,1.140514,0,0,Chemicals,India,Botswana,0
TBML00004854,49815,25000.0,14865.18,0.594607,0,1,Vehicles,China,United Kingdom,1
TBML00004855,18766,10000.0,7295.69,0.729569,0,1,Vehicles,United Arab Emirates,China,1
TBML00004856,41578,10000.0,7698.55,0.769855,0,1,Fuel,United Kingdom,United Arab Emirates,1
TBML00004857,23598,25000.0,13344.63,0.533785,0,1,Electronics,India,United Arab Emirates,1
TBML00004858,49751,100000.0,72771.88,0.727719,0,1,Electronics,China,Botswana,1
TBML00004859,43422,10000.0,14526.27,1.452627,1,0,Textiles,China,Botswana,1
TBML00004860,29348,25000.0,29380.79,1.175232,0,0,Machinery,Mauritius,United Arab Emirates,1
TBML00004861,45025,25000.0,16446.2,0.657848,0,1,Vehicles,China,China,1
TBML00004862,10121,10000.0,9190.72,0.919072,0,0,Vehicles,Zimbabwe,United Kingdom,1
TBML00004863,11862,25000.0,29195.55,1.167822,0,0,Machinery,Mauritius,Botswana,1
TBML00004864,1452,50000.0,46714.89,0.934298,0,0,Chemicals,India,Mozambique,0
TBML00004865,15544,250000.0,374457.39,1.49783,1,0,Electronics,United Kingdom,China,1
TBML00004866,31664,10000.0,7284.36,0.728436,0,1,Electronics,Zimbabwe,Kenya,0
TBML00004867,26341,25000.0,27704.43,1.108177,0,0,Machinery,United Arab Emirates,Mauritius,1
TBML00004868,23495,10000.0,6021.06,0.602106,0,1,Electronics,South Africa,Mauritius,1
TBML00004869,8086,250000.0,131955.47,0.527822,0,1,Machinery,India,United Arab Emirates,1
TBML00004870,194,10000.0,10700.21,1.070021,0,0,Textiles,United Arab Emirates,China,1
TBML00004871,10485,100000.0,116596.88,1.165969,0,0,Machinery,Zimbabwe,Botswana,0
TBML00004872,42245,50000.0,30226.8,0.604536,0,1,Fuel,United Kingdom,United Arab Emirates,1
TBML00004873,46317,50000.0,32292.3,0.645846,0,1,Machinery,United Kingdom,United Kingdom,1
TBML00004874,19762,10000.0,13301.01,1.330101,1,0,Chemicals,China,Kenya,1
TBML00004875,12939,10000.0,9713.91,0.971391,0,0,Electronics,South Africa,Botswana,0
TBML00004876,14806,50000.0,49692.02,0.99384,0,0,Textiles,Zimbabwe,United Kingdom,1
TBML00004877,44769,25000.0,20702.32,0.828093,0,0,Vehicles,Mauritius,Mozambique,1
TBML00004878,26643,25000.0,14911.45,0.596458,0,1,Chemicals,United Kingdom,Kenya,1
TBML00004879,43999,10000.0,13726.12,1.372612,1,0,Vehicles,Zimbabwe,United Kingdom,1
TBML00004880,49894,25000.0,30629.48,1.225179,1,0,Machinery,India,United Arab Emirates,1
TBML00004881,31118,100000.0,100612.35,1.006123,0,0,Chemicals,South Africa,China,1
TBML00004882,41414,10000.0,6232.17,0.623217,0,1,Textiles,South Africa,Mozambique,0
TBML00004883,47591,10000.0,5691.7,0.56917,0,1,Machinery,United Arab Emirates,United Arab Emirates,1
TBML00004884,44760,100000.0,125076.78,1.250768,1,0,Vehicles,India,United Arab Emirates,1
TBML00004885,35716,25000.0,33024.52,1.320981,1,0,Electronics,Mauritius,Mauritius,1
TBML00004886,18818,100000.0,100565.95,1.00566,0,0,Fuel,United Kingdom,Kenya,1
TBML00004887,29700,250000.0,336954.13,1.347817,1,0,Textiles,Zimbabwe,Botswana,0
TBML00004888,5573,10000.0,10735.31,1.073531,0,0,Machinery,Zimbabwe,Botswana,0
TBML00004889,39262,100000.0,103086.87,1.030869,0,0,Machinery,Mauritius,Botswana,1
TBML00004890,36096,100000.0,119565.18,1.195652,0,0,Machinery,South Africa,United Kingdom,1
TBML00004891,15649,25000.0,14755.97,0.590239,0,1,Vehicles,United Arab Emirates,Botswana,1
TBML00004892,8619,250000.0,287228.0,1.148912,0,0,Fuel,United Arab Emirates,China,1
TBML00004893,15462,50000.0,37555.16,0.751103,0,1,Vehicles,Zimbabwe,Mozambique,0
TBML00004894,16697,10000.0,12541.93,1.254193,1,0,Textiles,United Kingdom,Kenya,1
TBML00004895,111,100000.0,139325.77,1.393258,1,0,Textiles,United Arab Emirates,Botswana,1
TBML00004896,25997,100000.0,146714.33,1.467143,1,0,Vehicles,United Arab Emirates,United Kingdom,1
TBML00004897,21897,100000.0,79337.7,0.793377,0,1,Electronics,United Kingdom,United Kingdom,1
TBML00004898,47185,50000.0,26037.63,0.520753,0,1,Textiles,Mauritius,United Kingdom,1
TBML00004899,46964,10000.0,5190.93,0.519093,0,1,Fuel,United Arab Emirates,Botswana,1
TBML00004900,11435,100000.0,108364.92,1.083649,0,0,Electronics,Zimbabwe,China,1
TBML00004901,12655,50000.0,25411.65,0.508233,0,1,Vehicles,South Africa,United Kingdom,1
TBML00004902,21228,100000.0,70935.4,0.709354,0,1,Electronics,China,China,1
TBML00004903,20450,25000.0,17787.73,0.711509,0,1,Fuel,Zimbabwe,Mauritius,1
TBML00004904,3009,50000.0,73026.27,1.460525,1,0,Electronics,Zimbabwe,China,1
TBML00004905,8445,100000.0,54567.05,0.54567,0,1,Chemicals,Zimbabwe,Mauritius,1
TBML00004906,47353,50000.0,51889.35,1.037787,0,0,Fuel,Mauritius,China,1
TBML00004907,23179,50000.0,43885.09,0.877702,0,0,Vehicles,India,United Arab Emirates,1
TBML00004908,12640,25000.0,19329.63,0.773185,0,1,Textiles,Mauritius,Mauritius,1
TBML00004909,13713,250000.0,286219.95,1.14488,0,0,Textiles,China,Mauritius,1
TBML00004910,4300,250000.0,329765.33,1.319061,1,0,Machinery,Mauritius,United Arab Emirates,1
TBML00004911,21225,100000.0,113590.7,1.135907,0,0,Chemicals,United Arab Emirates,Botswana,1
TBML00004912,42526,10000.0,8829.5,0.88295,0,0,Chemicals,Zimbabwe,United Kingdom,1
TBML00004913,49296,25000.0,26926.47,1.077059,0,0,Fuel,Zimbabwe,Kenya,0
TBML00004914,17468,25000.0,36671.18,1.466847,1,0,Chemicals,United Arab Emirates,Mauritius,1
TBML00004915,14467,250000.0,356919.22,1.427677,1,0,Chemicals,India,Mauritius,1
TBML00004916,34881,100000.0,148745.48,1.487455,1,0,Fuel,India,Mozambique,0
TBML00004917,18138,250000.0,176198.2,0.704793,0,1,Chemicals,United Arab Emirates,China,1
TBML00004918,37728,250000.0,150603.59,0.602414,0,1,Chemicals,Mauritius,Kenya,1
TBML00004919,45554,250000.0,368215.56,1.472862,1,0,Machinery,South Africa,Mozambique,0
TBML00004920,36718,250000.0,163001.64,0.652007,0,1,Chemicals,United Arab Emirates,Kenya,1
TBML00004921,2137,250000.0,371807.66,1.487231,1,0,Textiles,Mauritius,United Kingdom,1
TBML00004922,13079,10000.0,7915.51,0.791551,0,1,Machinery,United Arab Emirates,Mozambique,1
TBML00004923,38188,10000.0,10975.43,1.097543,0,0,Fuel,India,Mozambique,0
TBML00004924,31391,25000.0,23333.31,0.933333,0,0,Vehicles,Mauritius,China,1
TBML00004925,25030,250000.0,245811.21,0.983245,0,0,Vehicles,Mauritius,Botswana,1
TBML00004926,45948,10000.0,9963.18,0.996318,0,0,Electronics,India,Mozambique,0
TBML00004927,31171,10000.0,6327.82,0.632782,0,1,Machinery,Mauritius,Mauritius,1
TBML00004928,40858,250000.0,156984.31,0.627937,0,1,Chemicals,Mauritius,United Kingdom,1
TBML00004929,11221,25000.0,14909.76,0.59639,0,1,Machinery,India,United Kingdom,1
TBML00004930,18220,250000.0,279426.04,1.117704,0,0,Fuel,India,Botswana,0
TBML00004931,9073,50000.0,49016.74,0.980335,0,0,Chemicals,United Kingdom,United Arab Emirates,1
TBML00004932,14086,100000.0,63092.83,0.630928,0,1,Textiles,United Arab Emirates,Mozambique,1
TBML00004933,36085,10000.0,6010.25,0.601025,0,1,Machinery,Zimbabwe,China,1
TBML00004934,754,25000.0,27061.64,1.082466,0,0,Electronics,Zimbabwe,United Kingdom,1
TBML00004935,19606,250000.0,299836.13,1.199345,0,0,Fuel,United Arab Emirates,Botswana,1
TBML00004936,48777,10000.0,13186.7,1.31867,1,0,Fuel,India,United Arab Emirates,1
TBML00004937,49546,50000.0,42001.56,0.840031,0,0,Vehicles,South Africa,Kenya,0
TBML00004938,40241,50000.0,38839.08,0.776782,0,1,Electronics,Mauritius,Mauritius,1
TBML00004939,18831,100000.0,130971.48,1.309715,1,0,Machinery,Zimbabwe,Kenya,0
TBML00004940,43144,100000.0,90208.02,0.90208,0,0,Machinery,South Africa,Botswana,0
TBML00004941,31957,50000.0,64089.75,1.281795,1,0,Vehicles,India,Mauritius,1
TBML00004942,45447,10000.0,11478.17,1.147817,0,0,Machinery,Mauritius,United Arab Emirates,1
TBML00004943,16158,100000.0,64244.72,0.642447,0,1,Fuel,United Arab Emirates,Kenya,1
TBML00004944,9630,50000.0,37889.45,0.757789,0,1,Machinery,Zimbabwe,United Arab Emirates,1
TBML00004945,47999,10000.0,12325.36,1.232536,1,0,Vehicles,Zimbabwe,Mauritius,1
TBML00004946,41475,25000.0,16722.8,0.668912,0,1,Machinery,South Africa,Kenya,0
TBML00004947,6524,10000.0,14664.76,1.466476,1,0,Machinery,United Arab Emirates,Mozambique,1
TBML00004948,6372,50000.0,42084.18,0.841684,0,0,Chemicals,United Kingdom,Mauritius,1
TBML00004949,24019,10000.0,6758.61,0.675861,0,1,Textiles,United Arab Emirates,Mauritius,1
TBML00004950,24446,10000.0,5561.29,0.556129,0,1,Vehicles,Mauritius,Mozambique,1
TBML00004951,30996,100000.0,72851.47,0.728515,0,1,Fuel,China,Mauritius,1
TBML00004952,34719,10000.0,12350.32,1.235032,1,0,Electronics,China,Mauritius,1
TBML00004953,15224,100000.0,66546.44,0.665464,0,1,Vehicles,Zimbabwe,Mozambique,0
TBML00004954,41978,25000.0,30134.08,1.205363,1,0,Chemicals,Mauritius,United Kingdom,1
TBML00004955,17125,100000.0,149467.58,1.494676,1,0,Vehicles,Zimbabwe,Mauritius,1
TBML00004956,30397,250000.0,190098.11,0.760392,0,1,Fuel,Mauritius,Kenya,1
